Index,accident_year,latitude,longitude,primary_rd,secondary_rd,population,number_killed,alcohol_involved,stwd_vehtype_at_fault,case_id,number_injured,distance,direction,month,day,year,day_of_week,hour,minute,city_code,city_name,county_code,pcf_code,collision_type_code,mviw_code,lighting_code,severity_code,road_surface_code,weather_code,dvmt
815,2013,34.1488011,-117.670521,MOUNTIAN AV,WALNUT AV,5,0,0,Passenger Car/Station Wagon,6007181,0,43,S,1,9,2013,2,15,46,10,Chino,,0,5,11,3,1,0,0,995.67
816,2013,33.74267,-116.93991,DIXON DR,CORNELL ST,9,0,0,Passenger Car/Station Wagon,5814785,0,348,E,1,9,2013,2,16,24,19,Hemet,,0,3,11,3,1,0,0,613.66
817,2013,34.1064001,-117.3703235,RIVERSIDE,RT 210,5,0,1,Unknown,5976460,1,50,S,1,9,2013,2,16,26,41,Rialto,,0,5,11,3,3,0,0,1150.5
818,2013,34.5737686,-117.2826181,RT 15 OUTER HWY,STODDARD WELLS RD,5,0,0,Passenger Car/Station Wagon,6002435,1,0,,1,9,2013,2,16,30,48,Victorville,,0,0,11,3,2,0,0,1334.28
819,2013,33.87297,-117.66469,RT 91,GREEN RIVER RD,6,0,0,Pickup or Panel Truck,5891420,0,1000,W,1,9,2013,2,16,50,14,Corona,,0,5,11,3,1,0,0,1610.5
820,2013,34.0048437,-117.3492806,PALMYRITA AV,EAST LA CADENA DR,7,0,0,Unknown,5930160,0,8,E,1,9,2013,2,17,2,42,Riverside,,5,2,4,4,1,0,0,4187.48
821,2013,33.94061,-117.25837,RT 60,FREDERICK ST,6,0,0,Passenger Car/Station Wagon,5982439,0,300,E,1,9,2013,2,17,10,30,Moreno Valley,,0,5,11,0,1,0,0,1631.99
822,2013,34.1157588,-117.252498,DEL ROSA DR,9TH ST,4,0,1,Passenger Car/Station Wagon,5985258,0,0,,1,9,2013,2,17,15,21,Highland,,0,5,10,5,1,1,0,444.76
823,2013,34.8813137,-117.0018448,HIGGINS AV,CHURCH ST,3,0,0,Passenger Car/Station Wagon,6002482,1,0,,1,9,2013,2,17,24,3,Barstow,,0,0,11,1,2,0,0,622.78
824,2013,33.7049249,-117.2060972,SUN CITY,MURRIETA,5,0,0,Pickup or Panel Truck,6013929,1,0,,1,9,2013,2,17,27,28,Menifee,,0,0,11,1,3,0,0,636.78
825,2013,33.56065,-117.00304,MESA RD,COOPER MOUNTAIN CT,9,0,0,Passenger Car/Station Wagon,5974373,0,0,,1,9,2013,2,17,35,45,Temecula,,0,0,11,0,1,0,0,1646.46
826,2013,34.2782,-116.85161,NANA AV,CINDERELLA DR,9,0,0,Pickup or Panel Truck,5882215,0,47,N,1,9,2013,2,17,35,5,Big Bear Lake,,0,1,15,4,1,3,0,242.33
827,2013,34.08329,-117.54439,RT 15,4TH ST,6,0,0,Passenger Car/Station Wagon,5895433,0,2200,N,1,9,2013,2,17,40,38,Rancho Cucamonga,,0,6,11,1,1,0,0,2312.32
828,2013,33.90476,-117.43366,VAN BUREN BL,VICTORIA AV,7,0,0,Passenger Car/Station Wagon,5882186,2,610,N,1,9,2013,2,17,40,42,Riverside,,0,5,11,0,2,0,0,4187.48
829,2013,33.8230326,-117.2304627,PLACENTIA AV,RT 215,4,0,0,Passenger Car/Station Wagon,5901830,0,0,,1,9,2013,2,17,45,37,Perris,,0,0,11,0,1,0,0,675.12
830,2013,34.10211,-117.39241,FOOTHILL BL,CEDAR AV,5,0,0,Passenger Car/Station Wagon,5899972,0,450,E,1,9,2013,2,17,48,41,Rialto,,0,5,11,1,1,0,0,1150.5
831,2013,34.0588034,-117.262671,ANDERSON ST,ACADEMY ST,3,0,0,Passenger Car/Station Wagon,6064048,0,0,,1,9,2013,2,17,48,27,Loma Linda,,0,1,11,1,1,0,0,350.89
832,2013,34.0039821,-117.0622909,CALIMESA BL,COUNTY LINE RD,4,0,0,Unknown,5974593,0,0,,1,9,2013,2,17,49,50,Yucaipa,,5,6,11,1,1,0,0,475.27
833,2013,33.9429,-117.4538,VAN BUREN BL,CYPRESS AV,7,0,0,Passenger Car/Station Wagon,5980424,4,414,N,1,9,2013,2,17,50,42,Riverside,,0,5,11,1,2,0,0,4187.48
834,2013,33.90806,-117.3284,MISSION GROVE PKWY,TRAUTWEIN RD,7,0,0,Passenger Car/Station Wagon,5980404,1,458,E,1,9,2013,2,17,56,42,Riverside,,0,5,11,1,2,0,0,4187.48
835,2013,33.9100471,-117.2350785,INDIAN ST,CACTUS AV,6,0,1,Pickup or Panel Truck,5902645,0,44,N,1,9,2013,2,17,59,30,Moreno Valley,,0,5,11,1,1,0,0,1631.99
836,2013,34.06775,-117.39604,CEDAR AV,RT 10,9,0,0,Passenger Car/Station Wagon,5940623,0,250,S,1,9,2013,2,18,5,17,Fontana,,0,6,11,1,1,0,0,2111.17
837,2013,33.9199427,-117.4471564,LA SIERRA,MAGNOLIA AV,7,0,0,Pedestrian,5980920,1,15,N,1,9,2013,2,18,13,42,Riverside,,0,8,17,1,3,0,0,4187.48
838,2013,34.42727,-117.62088,RT 138,EVERGREEN RD,9,0,0,Passenger Car/Station Wagon,5975505,1,0,,1,9,2013,2,18,15,0,Adelanto,,0,1,11,0,3,0,0,326.55
839,2013,33.91953,-117.47776,COOK AV,JONES AV,7,0,0,Unknown,5974612,0,150,E,1,9,2013,2,18,19,42,Riverside,,0,6,15,1,1,0,0,4187.48
840,2013,34.1215238,-117.5847236,BASELINE RD,HERMOSA AV,6,0,0,Passenger Car/Station Wagon,5909732,0,0,,1,9,2013,2,18,19,38,Rancho Cucamonga,,0,0,11,4,1,0,0,2312.32
841,2013,33.7013369,-116.2251591,ARABIA ST,SUNFLOWER GATE,4,0,0,Passenger Car/Station Wagon,5930361,0,0,,1,9,2013,2,18,20,23,Indio,,0,5,11,1,1,0,0,1158.81
842,2013,33.88208,-117.64566,RT 91,RT 71,6,0,0,Passenger Car/Station Wagon,5974720,0,1000,W,1,9,2013,2,18,55,14,Corona,,0,5,11,1,1,0,0,1610.5
843,2013,33.58411,-117.1948,RT 215,MARTIN LUTHER KING BL,7,0,0,Passenger Car/Station Wagon,5977523,5,750,N,1,9,2013,2,19,2,42,Riverside,,0,4,8,1,3,0,0,4187.48
844,2013,33.6663088,-117.3298576,FRANKLIN AV,SPRING ST,4,0,0,Passenger Car/Station Wagon,5909139,0,6,E,1,9,2013,2,19,30,26,Lake Elsinore,,0,5,11,1,1,0,0,347.49
845,2013,33.87918,-117.61355,SERFAS CLUB DR,FRONTAGE RD,9,0,0,Passenger Car/Station Wagon,5974716,0,125,S,1,9,2013,2,19,41,14,Corona,,0,0,11,1,1,0,0,1610.5
846,2013,33.80779,-117.50456,DOS LAGOS DR,TEMESCAL CANYON RD,6,0,1,Passenger Car/Station Wagon,6012480,0,38,W,1,9,2013,2,19,58,14,Corona,,0,2,4,0,1,0,1,1610.5
847,2013,33.7373567,-116.4093031,RT 111,BOB HOPE DR,3,0,0,Passenger Car/Station Wagon,5913084,0,80,E,1,9,2013,2,20,10,39,Rancho Mirage,,0,5,11,1,1,0,0,669.62
848,2013,33.6858,-114.60735,LOVEKIN BL,4TH AV,9,0,0,Pickup or Panel Truck,5890816,0,3696,N,1,9,2013,2,20,19,6,Blythe,,0,4,8,0,1,0,0,116.47
849,2013,33.9609585,-117.3879205,RIVERSIDE AV,JURUPA AV,7,0,0,Unknown,5940544,0,10,S,1,9,2013,2,20,26,42,Riverside,,0,2,4,1,1,0,0,4187.48
850,2013,33.60599,-114.53545,RT 10,RIVIERA DR,3,0,0,Pickup or Panel Truck,5895213,0,528,E,1,9,2013,2,20,35,6,Blythe,,0,5,11,0,1,0,0,116.47
851,2013,33.78061,-116.34589,RT 10,WASHINGTON ST,9,0,0,Unknown,5893373,0,15840,W,1,9,2013,2,21,0,22,Indian Wells,,0,6,11,0,1,0,0,244.35
852,2013,33.89701,-117.55965,RT 15,HIDDEN VALLEY PKWY,4,0,1,Passenger Car/Station Wagon,5972124,0,400,S,1,9,2013,2,21,10,33,Norco,,0,2,4,0,1,0,0,318.06
853,2013,33.82325,-117.52095,RT 15,CAJALCO RD,6,0,0,Passenger Car/Station Wagon,5976261,2,1000,N,1,9,2013,2,22,1,14,Corona,,0,6,11,0,3,0,0,1610.5
854,2013,34.16929,-117.3162,W KENDALL DR,N LITTLE MOUNTAIN DR,6,1,1,Pedestrian,5639964,0,228,E,1,9,2013,2,22,24,43,San Bernardino,,0,8,17,1,0,0,0,2147.88
855,2013,34.07395,-117.33525,RANCHO AV,C ST,4,0,0,Unknown,5990303,1,0,,1,9,2013,2,22,25,13,Colton,,0,5,11,1,2,0,0,787.59
856,2013,33.98565,-117.05433,RT 10,SINGLETON RD,2,0,0,Passenger Car/Station Wagon,5882236,0,3168,W,1,9,2013,2,22,40,7,Calimesa,,0,6,11,0,1,0,1,43.8
857,2013,34.1495,-116.15085,LEAR AV,TWO MILE RD,3,0,0,Passenger Car/Station Wagon,5941936,4,0,,1,9,2013,2,23,15,46,Twentynine Palms,,0,0,11,1,2,0,0,186
858,2013,33.94636,-117.1785,MORENO BEACH DR,IRONWOOD AV,6,0,1,Pickup or Panel Truck,5901824,0,30,N,1,9,2013,2,23,30,30,Moreno Valley,,0,5,11,1,1,0,0,1631.99
859,2013,33.81016,-117.27842,OLD ELSINORE RD,MICHAEL RD,9,0,0,Passenger Car/Station Wagon,5977655,4,672,N,1,10,2013,3,0,34,37,Perris,,0,2,4,0,3,0,0,675.12
860,2013,33.7437,-116.28599,42ND AV,ADAMS ST,9,0,0,Emergency Vehicle,5814709,0,96,E,1,10,2013,3,0,52,22,Indian Wells,,0,6,15,1,1,0,0,244.35
861,2013,34.0601188,-117.6406809,GROVE AV,STATE ST,6,0,1,Passenger Car/Station Wagon,5946310,0,0,,1,10,2013,3,1,3,34,Ontario,,0,2,4,1,1,0,0,2160.92
862,2013,34.06605,-117.32916,RT 10,9TH ST,4,0,0,Unknown,5940631,0,1320,W,1,10,2013,3,1,55,13,Colton,,0,6,11,0,1,0,1,787.59
863,2013,33.9972146,-117.4175967,42ND ST,RIVERVIEW,6,0,0,Unknown,5930263,0,100,E,1,10,2013,3,2,5,24,Jurupa Valley,,0,5,15,1,1,0,6,#N/A
864,2013,34.4285136,-117.3861268,MAIN ST,CATABA RD,5,0,0,Passenger Car/Station Wagon,5994110,0,21,E,1,10,2013,3,4,29,20,Hesperia,,0,5,11,1,1,0,0,1438.21
865,2013,34.07161,-117.61026,RT 101,VINEYARD AV,6,0,0,Motorcycle/Scooter,5979882,1,285,E,1,10,2013,3,4,30,34,Ontario,,0,4,8,0,2,5,4,2160.92
866,2013,33.85975,-117.00793,RT 79,GILMAN SPRINGS RD,9,0,1,Passenger Car/Station Wagon,5949825,1,11088,N,1,10,2013,3,4,35,4,Beaumont,,0,4,8,0,3,5,4,168.49
867,2013,34.01963,-117.50716,RT 60,MISSION BL,6,0,0,Unknown,5982435,0,4224,W,1,10,2013,3,5,10,24,Jurupa Valley,,0,6,11,1,1,0,1,#N/A
868,2013,33.82446,-117.24217,RT 215,PLACENTIA AV,4,0,0,Unknown,5890234,0,100,N,1,10,2013,3,5,30,37,Perris,,0,6,11,4,1,5,1,675.12
869,2013,33.4793101,-117.1376401,TEMECULA PKWY,BEDFORD CT,5,0,0,Unknown,5900041,0,265,W,1,10,2013,3,5,30,45,Temecula,,0,0,11,1,1,5,4,1646.46
870,2013,33.98693,-117.05449,RT 10,SANDALWOOD DR,9,0,0,Passenger Car/Station Wagon,5974421,0,2640,E,1,10,2013,3,6,18,7,Calimesa,,0,2,4,4,1,5,1,43.8
871,2013,34.0550915,-117.6460443,MISSION BL,SULTANA AV,6,0,0,Unknown,5946302,0,0,,1,10,2013,3,6,30,34,Ontario,,0,5,11,3,1,5,4,2160.92
872,2013,34.0112102,-117.4349255,MISSION BL,VALLEY WY,6,0,0,Pickup or Panel Truck,5998732,1,250,W,1,10,2013,3,6,30,24,Jurupa Valley,,0,4,10,3,2,5,1,#N/A
873,2013,33.51588,-117.15872,RT 15,OVERLAND DR,5,0,0,Pickup or Panel Truck,5882435,1,500,S,1,10,2013,3,6,45,45,Temecula,,0,5,11,3,3,5,1,1646.46
874,2013,33.88012,-117.60894,RT 91,SERFAS CLUB DR,6,0,0,Passenger Car/Station Wagon,6551623,0,200,W,1,10,2013,3,6,50,14,Corona,,0,5,11,3,1,5,4,1610.5
875,2013,34.1094503,-117.418398,ALDER AV,MCWETHY DR,6,0,0,Passenger Car/Station Wagon,5994764,0,0,,1,10,2013,3,7,13,17,Fontana,,0,6,11,3,1,5,1,2111.17
876,2013,33.51588,-117.15872,RT 15,OVERLAND DR,5,0,0,Passenger Car/Station Wagon,5948760,1,500,S,1,10,2013,3,7,13,45,Temecula,,0,5,11,3,2,5,1,1646.46
877,2013,33.99752,-117.33477,RUSTIN AV,MARLBOROUGH AV,7,0,0,Unknown,5909698,1,13,S,1,10,2013,3,7,35,42,Riverside,,0,5,11,3,2,5,1,4187.48
878,2013,34.0629879,-117.4625137,POPLAR AV,SLOVER AV,6,0,0,Passenger Car/Station Wagon,5916591,0,10,S,1,10,2013,3,7,37,17,Fontana,,0,5,11,3,1,5,1,2111.17
879,2013,34.04054,-117.40936,ARMSTRONG RD,7TH ST,9,0,0,Passenger Car/Station Wagon,5940593,0,0,,1,10,2013,3,7,55,17,Fontana,,0,0,11,3,1,0,1,2111.17
880,2013,34.1214875,-117.4709776,BEECH AV,BASELINE AV,6,0,0,Passenger Car/Station Wagon,5916587,1,217,N,1,10,2013,3,7,58,17,Fontana,,0,5,11,3,3,5,4,2111.17
881,2013,33.87297,-117.66469,RT 91,GREEN RIVER RD,6,0,0,Passenger Car/Station Wagon,5982466,0,200,W,1,10,2013,3,8,0,14,Corona,,0,5,11,3,1,5,4,1610.5
882,2013,34.52843,-117.36433,MOJAVE DR,AMETHYST RD,5,0,0,Passenger Car/Station Wagon,5994035,0,0,,1,10,2013,3,8,2,48,Victorville,,0,0,11,3,1,5,5,1334.28
883,2013,33.75146,-117.18926,RT 215,RT 74,9,0,0,Passenger Car/Station Wagon,5974321,0,200,S,1,10,2013,3,8,5,37,Perris,,0,5,11,3,1,5,4,675.12
884,2013,34.35386,-117.44007,RT 15,OAK HILL DR,9,0,0,Passenger Car/Station Wagon,5940597,0,3696,S,1,10,2013,3,8,10,20,Hesperia,,0,6,11,3,1,3,1,1438.21
885,2013,34.1730311,-117.5743028,HAVEN AV,RT 210,6,0,0,Passenger Car/Station Wagon,5982608,0,116,S,1,10,2013,3,8,21,38,Rancho Cucamonga,,0,2,4,3,1,5,4,2312.32
886,2013,33.91682,-117.28685,RT 215,ALESSANDRO BL,9,0,0,Passenger Car/Station Wagon,5976351,2,0,,1,10,2013,3,8,25,30,Moreno Valley,,0,0,6,3,2,5,1,1631.99
887,2013,34.36266,-117.4327,RT 15,OAK HILL RD,5,1,0,Passenger Car/Station Wagon,5639612,0,306,N,1,10,2013,3,8,26,20,Hesperia,,0,2,4,3,0,3,5,1438.21
888,2013,34.48726,-117.3642,AMETHYST RD,ALLEGRO LN,5,0,0,Passenger Car/Station Wagon,5994036,0,0,,1,10,2013,3,8,27,48,Victorville,,0,0,11,3,1,5,1,1334.28
889,2013,34.4030323,-117.2851758,I AV,ALSTON AV,5,0,0,Passenger Car/Station Wagon,6001000,0,398,N,1,10,2013,3,8,36,20,Hesperia,,0,2,4,3,1,3,5,1438.21
890,2013,34.4030323,-117.2851758,I AV,ALSTON AV,5,0,0,Passenger Car/Station Wagon,5994109,0,386,N,1,10,2013,3,8,37,20,Hesperia,,0,1,11,3,1,3,5,1438.21
891,2013,34.3960991,-117.3197409,11TH AV,ASH ST,5,0,0,Passenger Car/Station Wagon,5994224,0,95,N,1,10,2013,3,8,52,20,Hesperia,,0,2,4,3,1,3,5,1438.21
892,2013,34.36286,-117.43244,RT 15,RT 395,5,0,0,Passenger Car/Station Wagon,5930246,0,100,N,1,10,2013,3,9,0,20,Hesperia,,0,2,4,3,1,3,5,1438.21
893,2013,34.26311,-117.20695,BRENTWOOD DR,BRENTWOOD CT,9,0,1,Pickup or Panel Truck,5909649,1,1056,N,1,10,2013,3,9,15,21,Highland,,0,1,11,3,3,3,1,444.76
894,2013,34.5284,-117.34209,MOJAVE DR,EL EVADO RD,5,0,0,Motorcycle/Scooter,6002431,1,0,,1,10,2013,3,9,25,48,Victorville,,0,5,11,3,2,3,5,1334.28
895,2013,33.8303321,-117.5351374,FOOTHILL PKWY,CROSSROADS ST,6,0,1,Passenger Car/Station Wagon,6012415,0,100,E,1,10,2013,3,9,55,14,Corona,,0,2,4,3,1,0,1,1610.5
896,2013,33.93479,-117.27888,DAY ST,GATEWAY DR,7,0,0,Unknown,6000287,1,0,,1,10,2013,3,9,58,42,Riverside,,0,0,11,3,2,0,0,4187.48
897,2013,33.86841,-117.00222,RT 79,GILMAN SPRINGS RD,9,0,0,Passenger Car/Station Wagon,5974519,0,2640,N,1,10,2013,3,10,4,4,Beaumont,,0,2,4,3,1,5,1,168.49
898,2013,34.1028503,-117.5759598,CIVIC CENTER DR,HAVEN AV,6,0,0,Passenger Car/Station Wagon,5975536,0,0,,1,10,2013,3,10,10,38,Rancho Cucamonga,,0,6,11,3,1,0,0,2312.32
899,2013,33.82003,-116.38925,LA CANADA WY,LAS FLORES WY,9,0,0,Passenger Car/Station Wagon,5900748,0,0,,1,10,2013,3,10,14,39,Rancho Mirage,,0,0,11,3,1,0,0,669.62
900,2013,33.9239435,-117.4168865,RT 91,ADAMS ST,7,0,0,Passenger Car/Station Wagon,5980484,1,40,W,1,10,2013,3,10,25,42,Riverside,,0,7,11,3,2,0,1,4187.48
901,2013,34.2401835,-116.9286687,RT 18,HIGHLAND RD,2,0,0,Passenger Car/Station Wagon,5892357,0,0,,1,10,2013,3,10,35,5,Big Bear Lake,,0,0,6,3,1,3,5,242.33
902,2013,34.1105,-117.24374,TIPPECANOE AV,RT 10,6,0,0,Pickup or Panel Truck,6050188,2,0,,1,10,2013,3,10,39,43,San Bernardino,,0,0,11,3,3,0,0,2147.88
903,2013,34.48533,-117.29011,HESPERIA RD,NISQUALLI RD,5,0,0,Passenger Car/Station Wagon,5979843,1,0,,1,10,2013,3,10,48,48,Victorville,,0,1,11,3,3,3,5,1334.28
904,2013,33.7398,-116.2517,RT 10,JEFFERSON ST,4,0,0,Passenger Car/Station Wagon,5893377,1,5808,E,1,10,2013,3,10,50,23,Indio,,0,6,11,3,2,0,1,1158.81
905,2013,33.90591,-117.45615,TYLER ST,INDIANA AV,7,0,1,Passenger Car/Station Wagon,6001039,0,0,,1,10,2013,3,11,4,42,Riverside,,0,5,11,3,1,0,0,4187.48
906,2013,34.01909,-117.68677,RIVERSIDE DR,10TH ST,5,0,0,Pickup or Panel Truck,5917202,1,0,,1,10,2013,3,11,38,10,Chino,,0,0,11,3,2,0,1,995.67
907,2013,34.0960697,-117.6607547,SAN ANTONIO AV,9TH ST,5,0,0,Unknown,6019703,2,0,,1,10,2013,3,11,48,47,Upland,,5,0,11,3,2,5,1,1021.08
908,2013,34.1239357,-117.2076861,PALM AV,BESSANT ST,4,0,0,Unknown,6000053,0,121,S,1,10,2013,3,12,2,21,Highland,,0,6,11,3,1,0,0,444.76
909,2013,33.5323,-117.1616,RT 215,VAN BUREN BL,9,0,0,Passenger Car/Station Wagon,5980488,0,1000,S,1,10,2013,3,12,5,45,Temecula,,0,5,11,3,1,0,1,1646.46
910,2013,34.062635,-117.5932836,ARCHIBALD AV,AIRPORT DR,6,0,0,Unknown,5946298,0,25,N,1,10,2013,3,12,13,34,Ontario,,0,1,11,3,1,0,0,2160.92
911,2013,33.5614199,-117.210661,KALMIA,JEFFERSON AV,4,0,0,Passenger Car/Station Wagon,5909722,0,274,W,1,10,2013,3,12,33,31,Murrieta,,0,0,11,3,1,0,1,820.87
912,2013,34.31363,-117.47847,CAJON BL,RT 138,9,0,0,Pickup or Panel Truck,5908696,1,200,S,1,10,2013,3,12,55,20,Hesperia,,0,2,4,3,4,5,1,1438.21
913,2013,34.31143,-117.4782,RT 15,CLEGHORN RD,9,0,0,Truck/Truck Tractor with Trailer,5908692,0,200,S,1,10,2013,3,13,0,20,Hesperia,,0,6,11,3,1,0,0,1438.21
914,2013,34.47792,-117.34092,AMARGOSA RD,KING RANCH RD,5,0,0,Passenger Car/Station Wagon,5996643,0,305,S,1,10,2013,3,13,0,48,Victorville,,0,0,11,3,1,0,0,1334.28
915,2013,33.6637997,-116.1768554,VAN BUREN DR,AVENUE 53,3,0,0,Unknown,5945054,1,92,S,1,10,2013,3,13,5,12,Coachella,,0,5,11,3,2,0,7,282.92
916,2013,34.02624,-117.11928,RT 10,YUCAIPA BL,4,0,0,Passenger Car/Station Wagon,5981607,1,15,E,1,10,2013,3,13,20,50,Yucaipa,,0,2,4,3,2,0,1,475.27
917,2013,34.1396392,-117.6704624,MOUNTAIN AV,21ST ST,5,0,0,Passenger Car/Station Wagon,6069867,2,0,,1,10,2013,3,13,30,47,Upland,,0,0,11,3,2,0,0,1021.08
918,2013,34.22447,-117.23872,RT 18,PINE AV,9,0,0,Passenger Car/Station Wagon,5892333,0,5808,S,1,10,2013,3,13,30,21,Highland,,0,6,11,3,1,3,1,444.76
919,2013,33.9016946,-117.4748804,LA SIERRA AV,MONTLAKE DR,7,0,0,Passenger Car/Station Wagon,6001185,0,36,N,1,10,2013,3,13,38,42,Riverside,,0,5,11,3,1,0,0,4187.48
920,2013,33.74355,-116.30384,HOVLEY LN EAST,WASHINGTON ST,4,0,0,Passenger Car/Station Wagon,5906275,0,190,W,1,10,2013,3,14,1,35,Palm Desert,,0,5,11,3,1,0,0,1031.96
921,2013,34.22447,-117.23872,DALEY CANYON ACCESS RD,DALEY CANYON RD,9,0,0,Unknown,5892405,0,10,E,1,10,2013,3,14,4,21,Highland,,4,6,11,3,1,3,0,444.76
922,2013,34.23157,-117.21566,DALEY CANYON RD,DALEY CANYON ACCESS RD,9,0,0,Unknown,5892409,0,34,N,1,10,2013,3,14,5,21,Highland,,4,0,11,3,1,3,0,444.76
923,2013,34.1264657,-117.366081,SYCAMORE AV,CASCADE AV,5,0,0,Passenger Car/Station Wagon,5899968,0,0,,1,10,2013,3,14,13,41,Rialto,,0,0,11,3,1,0,0,1150.5
924,2013,34.1394375,-117.6703156,9TH ST,MOUNTAIN AV,5,0,0,Passenger Car/Station Wagon,6069868,1,10,W,1,10,2013,3,14,14,47,Upland,,0,5,11,3,2,0,0,1021.08
925,2013,33.74567,-116.96721,BUENA VISTA ST,KIMBALL AV,5,0,0,Passenger Car/Station Wagon,5987617,1,0,,1,10,2013,3,14,21,19,Hemet,,0,0,11,3,2,0,0,613.66
926,2013,34.0615918,-117.5756738,AIRPORT DR,HAVEN AV,6,0,0,Unknown,5971688,0,10,E,1,10,2013,3,14,37,34,Ontario,,0,5,11,3,1,0,0,2160.92
927,2013,34.8841289,-117.022985,BARSTOW RD,ARMORY RD,3,0,0,Passenger Car/Station Wagon,6002591,0,0,,1,10,2013,3,14,52,3,Barstow,,0,0,11,3,1,0,0,622.78
928,2013,34.0621994,-117.5242231,RT 10,ETIWANDA AV,6,0,0,Truck/Truck Tractor with Trailer,5895413,0,1694,W,1,10,2013,3,14,55,34,Ontario,,0,5,11,3,1,0,1,2160.92
929,2013,33.5249,-117.3357,RT 91,RT 15,6,0,0,Passenger Car/Station Wagon,5977675,1,1056,W,1,10,2013,3,14,55,14,Corona,,0,5,11,3,2,0,0,1610.5
930,2013,33.74377,-116.2665,AVE 42,COUNTRY CLUB DR,4,0,0,Passenger Car/Station Wagon,5930369,0,49,E,1,10,2013,3,14,59,23,Indio,,0,6,11,3,1,0,0,1158.81
931,2013,33.9429,-117.4538,VAN BUREN BL,JACKSON ST,7,0,0,Unknown,5891931,4,13,S,1,10,2013,3,15,5,42,Riverside,,0,1,11,3,3,0,0,4187.48
932,2013,34.098995,-117.5238503,ETIWANDA AV,ARROW RTE,6,0,0,Passenger Car/Station Wagon,5984889,0,66,N,1,10,2013,3,15,9,38,Rancho Cucamonga,,0,0,11,3,1,0,0,2312.32
933,2013,33.70744,-116.27744,HWY 111,DUNE PALMS RD,3,0,0,Passenger Car/Station Wagon,6002664,0,0,,1,10,2013,3,15,10,25,La Quinta,,0,7,11,3,1,0,0,690.42
934,2013,34.8820199,-117.0947302,W MAIN ST,PETTIT RD,3,0,0,Unknown,6002596,2,0,,1,10,2013,3,15,15,3,Barstow,,0,0,11,3,2,0,0,622.78
935,2013,33.9239,-117.42529,RT 91,ADAMS ST,7,0,0,Unknown,5976887,2,2112,W,1,10,2013,3,15,18,42,Riverside,,5,5,11,3,2,0,1,4187.48
936,2013,33.98308,-117.34365,3RD ST,RT 215,7,0,0,Pedestrian,5974001,1,46,W,1,10,2013,3,15,18,42,Riverside,,0,8,17,3,2,0,0,4187.48
937,2013,33.88019,-117.60585,RT 91,6TH ST,6,0,0,Passenger Car/Station Wagon,5976908,1,200,W,1,10,2013,3,15,25,14,Corona,,0,5,11,3,2,0,0,1610.5
938,2013,33.65657,-116.25129,MADISON ST,AVE 54,3,0,0,Passenger Car/Station Wagon,5982636,0,0,,1,10,2013,3,15,30,25,La Quinta,,0,2,4,3,1,0,0,690.42
939,2013,34.105266,-117.453649,RT 10,CITRUS AV,6,0,0,Passenger Car/Station Wagon,5889268,0,2112,W,1,10,2013,3,15,35,17,Fontana,,0,5,11,3,1,0,0,2111.17
940,2013,34.73644,-117.3246,NATIONAL OLD TRAILS HWY,VISTA RD,9,0,0,Unknown,5980285,1,700,N,1,10,2013,3,15,40,0,Adelanto,,4,2,0,3,2,0,1,326.55
941,2013,34.252,-117.314,JURUPA AV,ETIWANDA AV,6,0,0,Passenger Car/Station Wagon,5916632,0,185,E,1,10,2013,3,15,45,17,Fontana,,0,5,11,3,1,0,0,2111.17
942,2013,34.1186536,-116.4488417,TWENTYNINE PALMS HWY,FOX TRL,3,0,0,Unknown,5942888,3,0,,1,10,2013,3,15,47,51,Yucca Valley,,0,0,11,3,2,5,1,201.94
943,2013,34.010305,-117.0475679,AVENUE H,3RD ST,4,0,0,Passenger Car/Station Wagon,5975705,0,240,W,1,10,2013,3,15,49,50,Yucaipa,,0,6,4,3,1,0,0,475.27
944,2013,34.4203905,-117.2936975,MAIN ST,E AV,5,0,0,Passenger Car/Station Wagon,6001253,0,0,,1,10,2013,3,16,6,20,Hesperia,,0,0,11,3,1,0,7,1438.21
945,2013,34.029,-117.686,EUCALYPTUS AV,YORBA AV,5,0,0,Truck/Truck Tractor with Trailer,5917277,2,7,W,1,10,2013,3,16,14,10,Chino,,0,6,11,3,3,0,0,995.67
946,2013,33.97904,-117.33934,RT 215,LINDEN ST,7,0,0,Pickup or Panel Truck,5892653,1,2,S,1,10,2013,3,16,16,42,Riverside,,0,5,11,3,2,0,0,4187.48
947,2013,34.1063989,-117.5931084,FOOTHILL BL,MARKET PLACE,6,0,1,Motorcycle/Scooter,6000143,0,0,W,1,10,2013,3,16,16,38,Rancho Cucamonga,,0,0,11,3,1,0,0,2312.32
948,2013,34.0408814,-117.6821628,GROVE AV,FRANCIS AV,6,0,1,Unknown,6013156,0,0,,1,10,2013,3,16,29,34,Ontario,,0,0,11,3,1,0,0,2160.92
949,2013,33.5818509,-117.1983811,HANCOCK,CALIFORNIA OAKS,4,0,0,Unknown,5980658,0,7,S,1,10,2013,3,16,30,31,Murrieta,,0,5,11,3,1,0,0,820.87
950,2013,33.74783,-116.73675,RT 243,FRANKLIN DR,9,0,0,Passenger Car/Station Wagon,5974498,0,2112,N,1,10,2013,3,16,45,36,Palm Springs,,0,4,8,0,1,3,2,966.6
